donor_id,age_group,gender,name,email,country,donation_type,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign
3ea596b0-c6be-4439-8ac5-64c7f15907c1,50-65,Female,Jessica Davidson,jessica.davidson638@gmail.com,USA,One-time,72.87,2024-02-19,Paypal,False,Social Media,Science & Research,Jungle Education Project
52b5404b-13cf-4b2c-887d-8e154a01d77e,18-29,Female,Beth Brown,beth.brown757@hotmail.com,Brazil,One-time,5.42,2025-03-12,Credit Card,True,Newsletter,Government,Habitat for Hope
22cd7ff0-6509-4f92-8485-772ca6cff4a0,30-49,Female,Stacy Crawford,stacy.crawford832@charitymail.org,Brazil,Monthly,38.51,2024-11-17,Cheque,False,Local event,Agriculture,Jungle Education Project
5a93d16c-a47f-499d-ba44-e6d79c9e0e0c,50-65,Female,Amy Elliott,amy.elliott603@yahoo.com,India,One-time,19.4,2023-10-30,Paypal,False,Word of mouth,Hospitality,Defend the Great Apes
888cd4db-fb09-4689-8cb3-bcc35fc98d0a,30-49,Male,Joseph Barnes,joseph.barnes610@gmail.com,New Zealand,Monthly,112.52,2023-11-21,Cheque,False,Website,Government,Jungle Education Project
29f937b5-eecf-4fa5-ac72-2e8ccf3cf4be,50-65,Other,Pamela Hawkins,pamela.hawkins164@charitymail.org,France,One-time,16.99,2023-09-09,Credit Card,True,Local event,Agriculture,Defend the Great Apes
af976123-8684-4d76-8dcd-7f27322abec8,66-80,Male,Troy Ruiz,troy.ruiz140@gmail.com,UK,One-time,2.24,2025-05-29,Cheque,True,Social Media,Consulting,Defend the Great Apes
0290220b-9e7e-4520-b1ec-3c1c04947595,50-65,Female,Diana Gonzalez,diana.gonzalez421@hotmail.com,UK,One-time,22.46,2024-08-31,Credit Card,False,Online advertising,Retail,Defend the Great Apes
aa3af6b7-bd2a-4da3-8a5c-6f9ad873ef5a,66-80,Male,Alexander Williams,alexander.williams879@gmail.com,South Africa,One-time,5.88,2024-03-29,Cheque,True,Word of mouth,Finance/Banking,Marine Mammal Defense Mission
ef8d281d-a6e7-4f1f-bc25-86272d61a77a,50-65,Male,Andrew Smith,andrew.smith445@gmail.com,France,Monthly,154.35,2024-01-12,Cheque,False,Social Media,Education,Marine Mammal Defense Mission
b75d4aef-85ff-40ee-9faa-e3df72ea0f6d,18-29,Female,Samantha Orozco,samantha.orozco626@charitymail.org,USA,Monthly,50.62,2024-07-12,Paypal,False,Newsletter,Others,Habitat for Hope
1e011875-886f-4fed-ba79-374e763b8db1,30-49,Male,Christopher Hall,christopher.hall472@outlook.com,USA,One-time,10.01,2025-03-29,Cheque,False,Newsletter,Construction,Habitat for Hope
932c70d6-229b-4b0d-ac44-888c350bead6,50-65,Female,Brittany Mueller,brittany.mueller578@outlook.com,USA,Monthly,236.83,2024-05-14,Cheque,False,Social Media,Nonprofit,Marine Mammal Defense Mission
97b87e38-4bf5-443d-9cb4-c9940984258c,66-80,Female,Tracey Murphy,tracey.murphy847@hotmail.com,USA,Monthly,84.41,2024-10-20,Credit Card,False,Social Media,Agriculture,Reforest the Sanctuary
c556cf93-7d42-443a-8bb5-9717e4964807,18-29,Male,Juan Sampson,juan.sampson30@hotmail.com,France,One-time,40.29,2025-03-24,Cheque,False,Local event,Law,Reforest the Sanctuary
5c6afde5-4fb0-41ea-8993-cf8166dd91f7,50-65,Female,Margaret Wagner,margaret.wagner401@gmail.com,South Africa,One-time,38.84,2024-08-29,Credit Card,False,Newsletter,Healthcare,Habitat for Hope
92f0f491-d485-41ab-94c6-9a13a1118eaf,50-65,Male,Anthony Alvarez,anthony.alvarez377@outlook.com,India,One-time,9.16,2023-10-22,Bank Transfer,False,Word of mouth,Technology,Defend the Great Apes
3dffa2aa-85f3-4c88-95f9-664799415464,66-80,Male,Paul Robinson MD,paul.md834@outlook.com,Brazil,One-time,8.25,2024-06-01,Bank Transfer,False,Website,Hospitality,Jungle Education Project
d4e26024-47b7-4f3c-845e-92f9a5f88f34,30-49,Male,William Banks,william.banks390@charitymail.org,USA,One-time,33.82,2025-04-19,Bank Transfer,False,Word of mouth,Construction,Reforest the Sanctuary
7ff2fd87-bdde-4efa-9fdf-7727037c0216,30-49,Female,Kimberly Ward,kimberly.ward882@hotmail.com,New Zealand,One-time,73.98,2024-12-15,Bank Transfer,False,Online advertising,Nonprofit,Jungle Education Project
1851408c-2512-4d94-8a1f-8f77719cec78,50-65,Female,Miss Amy Lopez,miss.lopez751@gmail.com,USA,One-time,12.77,2024-09-20,Bank Transfer,False,Social Media,Consulting,Jungle Education Project
009af9ba-8015-4e13-b4e4-9cb1966a58d6,66-80,Female,Crystal Cox,crystal.cox939@charitymail.org,UK,One-time,6.94,2024-01-10,Paypal,True,Social Media,Arts & Culture,Wildlife Rescue Van Drive
6ba77cab-94a7-4f0e-abad-7a71ac5f543d,50-65,Female,Ashley Todd,ashley.todd542@outlook.com,Brazil,One-time,115.93,2023-12-28,Cheque,False,Newsletter,Logistics,Marine Mammal Defense Mission
ad5b8ba7-9e3a-47ed-a2fb-df5f1733dcde,30-49,Male,Bradley Sullivan,bradley.sullivan769@outlook.com,Brazil,One-time,7.71,2023-11-11,Bank Transfer,False,Online advertising,Finance/Banking,Jungle Education Project
2a97f399-6f4d-4a4f-af9a-1893d965a8ee,50-65,Female,Christine Lopez,christine.lopez147@outlook.com,France,One-time,19.24,2025-06-07,Credit Card,True,Local event,Pharmaceuticals,Reforest the Sanctuary
6342d18d-fd5c-4a5b-93c7-6f0835025f9c,50-65,Male,James Parks,james.parks171@outlook.com,South Africa,Monthly,10.47,2024-12-12,Credit Card,False,Word of mouth,Healthcare,Defend the Great Apes
610f549e-1df1-463b-bb29-8d593a0a081d,50-65,Other,James Massey,james.massey472@hotmail.com,Australia,Monthly,34.29,2023-08-26,Credit Card,True,Word of mouth,Hospitality,Reforest the Sanctuary
79b11c37-1055-410d-81ff-49571afbbe0b,50-65,Female,Krista Moore,krista.moore672@hotmail.com,Netherlands,Monthly,119.77,2023-08-19,Paypal,True,Social Media,Government,Rescue Orphaned Gorillas
bd0c7952-ebd6-4ca6-b711-7b4d5101eeba,30-49,Male,Lance Perkins,lance.perkins193@outlook.com,India,Monthly,80.4,2023-12-17,Cheque,True,Word of mouth,Pharmaceuticals,Reforest the Sanctuary
8dd8299a-0762-4582-9caa-a0c79299ab6c,30-49,Male,Brian Wade,brian.wade248@hotmail.com,South Africa,Monthly,138.34,2023-08-10,Paypal,True,Local event,Education,Jungle Education Project
69beea26-552c-4912-905a-2d3cc1d055fc,30-49,Female,Alexandra Skinner,alexandra.skinner652@hotmail.com,Australia,One-time,24.46,2025-01-01,Paypal,True,Word of mouth,Environment,Wildlife Rescue Van Drive
39d00f87-ff6c-41a4-aacd-5724cd752ade,30-49,Female,Crystal Howard,crystal.howard991@yahoo.com,Brazil,One-time,12.69,2024-03-10,Bank Transfer,True,Local event,Government,Wildlife Rescue Van Drive
1c036ebe-4384-4061-ae9f-59935c8bfec4,50-65,Male,John Reynolds,john.reynolds623@hotmail.com,New Zealand,One-time,42.51,2023-12-10,Credit Card,False,Local event,Others,Defend the Great Apes
c88bc7ed-86fa-422c-b8ff-156eedaf3b1d,50-65,Female,Brittany Lopez,brittany.lopez782@outlook.com,South Africa,One-time,14.81,2024-12-22,Cheque,True,Website,Finance/Banking,Marine Mammal Defense Mission
058e44fa-6c65-4fc0-be13-e3215397b17a,30-49,Female,Anne Sanders,anne.sanders493@charitymail.org,USA,One-time,10.34,2023-10-19,Cheque,True,Social Media,Pharmaceuticals,Jungle Education Project
499cc7c2-719c-472d-b0b7-8695721cc013,66-80,Male,Walter Diaz,walter.diaz800@yahoo.com,France,One-time,45.56,2023-08-16,Cheque,False,Social Media,Government,Defend the Great Apes
26b25825-310f-43a6-964e-37d87f958cc7,18-29,Female,Amanda Ruiz,amanda.ruiz436@charitymail.org,Netherlands,Monthly,76.76,2023-09-19,Cheque,True,Website,Agriculture,Wildlife Rescue Van Drive
ad7d10c6-cad9-4925-b1b0-6b737e4273c3,30-49,Other,Michael Conrad PhD,michael.phd601@gmail.com,New Zealand,Monthly,122.66,2024-12-30,Cheque,True,Online advertising,Government,Marine Mammal Defense Mission
85cbad8d-e9a5-4a16-b1a1-fe4176ef5c6a,50-65,Male,William Stewart,william.stewart492@charitymail.org,USA,One-time,176.94,2024-09-16,Bank Transfer,True,Website,Others,Defend the Great Apes
d0cfde2e-66aa-4539-9d87-5212b6d5f842,18-29,Male,Tim Larson,tim.larson497@gmail.com,India,Monthly,53.13,2024-12-01,Credit Card,False,Online advertising,Healthcare,Reforest the Sanctuary
1d02eac3-f504-4b49-9da3-0d1c513731aa,50-65,Male,Brett Arellano,brett.arellano499@yahoo.com,Canada,One-time,19.1,2023-08-25,Cheque,False,Word of mouth,Agriculture,Wildlife Rescue Van Drive
80313984-ce53-4ccf-b3a3-d7e04af27e30,50-65,Male,Nathaniel Wilson,nathaniel.wilson273@yahoo.com,USA,One-time,10.87,2024-01-31,Credit Card,True,Newsletter,Energy,Defend the Great Apes
ac3c498f-ea51-4c9d-9309-749d378266d4,50-65,Male,Eric Butler,eric.butler464@hotmail.com,South Africa,Monthly,93.86,2025-05-01,Cheque,True,Local event,Arts & Culture,Wildlife Rescue Van Drive
4381b238-b6c5-4197-a280-ea23d7702e6e,18-29,Female,Tammy Harrison,tammy.harrison493@gmail.com,Netherlands,One-time,5.79,2023-08-24,Credit Card,True,Word of mouth,Real Estate,Marine Mammal Defense Mission
e79a2e24-4f6d-4d2d-9238-9ed898dc47f9,30-49,Male,Aaron Ortiz,aaron.ortiz195@yahoo.com,France,Monthly,192.52,2025-05-08,Credit Card,False,Social Media,Others,Defend the Great Apes
41110b33-312a-4888-8142-12ccd07be54e,30-49,Male,Joshua Alvarez,joshua.alvarez75@gmail.com,France,Monthly,198.8,2023-06-23,Cheque,False,Online advertising,Environment,Wildlife Rescue Van Drive
e806f8bb-e207-430e-a73f-c8057e300a33,50-65,Male,William Davis,william.davis988@hotmail.com,USA,One-time,67.06,2023-08-22,Bank Transfer,True,Word of mouth,Law,Reforest the Sanctuary
ac0ef414-1a80-4bd6-9d04-d8e40969d1ed,50-65,Female,Ashley Santos,ashley.santos28@gmail.com,USA,Monthly,77.32,2023-09-17,Cheque,False,Website,Logistics,Defend the Great Apes
d40841fd-a1a7-4901-85b8-8e9af3ce346f,50-65,Other,Daniel Davis,daniel.davis352@outlook.com,France,One-time,12.03,2024-10-05,Cheque,True,Website,Government,Reforest the Sanctuary
6174496e-964e-4cf5-b85a-59525161f577,18-29,Female,Alyssa Sanchez,alyssa.sanchez939@hotmail.com,UK,One-time,6.58,2024-03-05,Paypal,False,Social Media,Finance/Banking,Rescue Orphaned Gorillas
c64bc7b1-aa6b-40f3-9056-d60e91da3e74,66-80,Male,David Johnson,david.johnson780@hotmail.com,New Zealand,Monthly,167.71,2025-03-01,Bank Transfer,True,Newsletter,Government,Rescue Orphaned Gorillas
b9094ff2-6618-489c-87f9-3638213fd464,18-29,Male,Thomas Roberts,thomas.roberts241@charitymail.org,Canada,Monthly,90.8,2023-07-29,Credit Card,False,Social Media,Construction,Jungle Education Project
133b1bed-4a78-4144-9a0f-978226078820,30-49,Female,Jessica Wilkins,jessica.wilkins475@yahoo.com,Germany,Monthly,196.81,2023-09-15,Credit Card,True,Word of mouth,Environment,Defend the Great Apes
a929b118-f5dc-4ffe-8d8e-94bf2c2aca2f,30-49,Male,Daniel Farmer,daniel.farmer854@yahoo.com,USA,One-time,88.32,2024-11-16,Credit Card,False,Word of mouth,Logistics,Habitat for Hope
e0adad94-512d-4423-b918-450bffa203b5,50-65,Female,Sara King,sara.king570@yahoo.com,South Africa,One-time,20.27,2024-01-17,Cheque,False,Newsletter,Real Estate,Rescue Orphaned Gorillas
207e73da-2556-46c5-8736-1a9fc0bdac2d,30-49,Male,Jeffrey Hill,jeffrey.hill405@gmail.com,Australia,One-time,3.21,2023-12-02,Bank Transfer,True,Online advertising,Pharmaceuticals,Wildlife Rescue Van Drive
be0a3d76-2054-4ea7-8b39-e8a9e1dee95a,30-49,Female,Maria Kline,maria.kline682@charitymail.org,UK,One-time,15.56,2023-08-10,Credit Card,True,Newsletter,Science & Research,Jungle Education Project
ce837e3c-84bd-4077-b96c-c3a80e084ce5,30-49,Female,Tammie Green,tammie.green740@gmail.com,Finland,Monthly,117.29,2025-05-11,Paypal,True,Local event,Education,Wildlife Rescue Van Drive
3cf1e41b-2618-47b1-9d06-93fe56833c67,30-49,Male,Gregory Burton,gregory.burton314@hotmail.com,Australia,One-time,53.44,2024-01-08,Paypal,True,Social Media,Finance/Banking,Defend the Great Apes
496035f2-7ec8-4a51-80e9-a3aad872c46a,18-29,Male,James Thomas,james.thomas754@gmail.com,Australia,One-time,68.05,2024-04-23,Cheque,False,Word of mouth,Media & Communication,Reforest the Sanctuary
ddbef36d-c087-4379-aee3-4080f251e040,30-49,Other,Philip Hall,philip.hall305@charitymail.org,UK,Monthly,94.95,2024-01-01,Cheque,False,Newsletter,Arts & Culture,Defend the Great Apes
49b9e2ac-d24f-4fce-a544-5a7d52d609e8,50-65,Female,Alexandra Johnson,alexandra.johnson64@gmail.com,Canada,One-time,89.17,2023-09-01,Paypal,True,Newsletter,Media & Communication,Defend the Great Apes
ee6cd849-1aae-4a21-a73c-5546edaee0a6,18-29,Male,Daniel Baird,daniel.baird913@outlook.com,India,One-time,14.57,2023-11-28,Cheque,True,Website,Real Estate,Jungle Education Project
1aed7bad-a1fb-440b-bdfa-3c12ca2d6883,18-29,Male,Martin Newton,martin.newton580@outlook.com,Australia,One-time,23.53,2024-12-22,Credit Card,True,Website,Healthcare,Marine Mammal Defense Mission
7bc8a925-a393-4432-8ba6-bd79af16c754,50-65,Female,Kathleen George,kathleen.george317@gmail.com,Australia,One-time,23.92,2024-07-13,Bank Transfer,True,Local event,Agriculture,Wildlife Rescue Van Drive
1c89aeeb-0db3-47c9-a030-8e34bf68bc58,50-65,Male,Michael Morris,michael.morris574@outlook.com,Finland,One-time,16.63,2024-07-29,Cheque,False,Local event,Science & Research,Rescue Orphaned Gorillas
529d29d4-ac76-4828-b20c-42aa1b42200d,18-29,Male,Darren Smith,darren.smith790@hotmail.com,UK,Monthly,76.65,2024-09-23,Credit Card,True,Website,Education,Marine Mammal Defense Mission
b3bf145d-4478-4102-bcf5-4bcd3d8dccb5,50-65,Female,Miss Katherine Monroe,miss.monroe906@hotmail.com,USA,One-time,16.93,2023-11-27,Credit Card,True,Website,Government,Rescue Orphaned Gorillas
7a521e55-9a5d-40f7-8251-86116e98cd9c,30-49,Female,Sandra Gates DDS,sandra.dds294@charitymail.org,Finland,One-time,9.65,2023-07-13,Cheque,True,Newsletter,Science & Research,Wildlife Rescue Van Drive
d630dc94-5ce1-41b9-b37f-9b70d60abbbe,18-29,Male,Jonathan Ward,jonathan.ward630@outlook.com,UK,One-time,0.87,2023-12-11,Cheque,True,Website,Government,Rescue Orphaned Gorillas
410d8e0b-0c7c-4072-91dc-70e0dcd32f05,50-65,Female,Sarah Webb,sarah.webb429@outlook.com,Brazil,One-time,18.75,2025-06-05,Paypal,True,Social Media,Education,Reforest the Sanctuary
84b1e722-1d96-48d8-bf64-f03de974ae30,30-49,Female,Cindy Smith,cindy.smith956@yahoo.com,France,One-time,20.06,2024-02-12,Paypal,False,Word of mouth,Environment,Defend the Great Apes
9ec260ce-bcdd-49eb-8491-c94ca4ee771b,18-29,Male,Kenneth West,kenneth.west815@outlook.com,India,One-time,2.76,2024-03-06,Bank Transfer,True,Newsletter,Healthcare,Marine Mammal Defense Mission
9955a3e1-0852-4782-9ab3-f581f02645a4,18-29,Male,Garrett French,garrett.french92@charitymail.org,South Africa,Monthly,38.25,2024-02-28,Bank Transfer,True,Newsletter,Technology,Habitat for Hope
273feb36-badc-4243-b268-dcfb4453a482,30-49,Other,Brittany Jones,brittany.jones195@yahoo.com,Germany,Monthly,50.18,2024-03-29,Paypal,False,Word of mouth,Finance/Banking,Reforest the Sanctuary
a2964f1e-9b08-4505-9b39-534ee0f6aae6,66-80,Male,James Harris,james.harris495@outlook.com,India,Monthly,151.66,2025-03-30,Credit Card,False,Local event,Law,Reforest the Sanctuary
dca143cf-58a9-49e7-98c9-a88517237eb9,30-49,Female,Jessica Reid,jessica.reid192@charitymail.org,USA,Monthly,197.89,2023-12-31,Bank Transfer,True,Website,Education,Defend the Great Apes
ca0bb9d5-ee27-46ab-9446-c81ba2e1c5e6,30-49,Female,Michelle Nielsen,michelle.nielsen303@charitymail.org,Finland,One-time,14.79,2024-03-22,Credit Card,False,Local event,Law,Reforest the Sanctuary
fa21903b-82b1-4a08-86a3-55729c85a324,30-49,Female,Kayla Mcclain,kayla.mcclain509@charitymail.org,Brazil,One-time,3.73,2024-07-11,Bank Transfer,False,Newsletter,Technology,Reforest the Sanctuary
c31b7f00-16ca-4a17-b38d-eb87cc8f284b,50-65,Male,Matthew Long,matthew.long374@outlook.com,India,One-time,6.55,2023-09-15,Paypal,True,Newsletter,Retail,Wildlife Rescue Van Drive
23b92d67-9a48-4547-950d-7e3195232c53,50-65,Female,Samantha Stevens,samantha.stevens260@charitymail.org,France,One-time,247.76,2025-03-20,Paypal,True,Local event,Others,Marine Mammal Defense Mission
2f74dd9f-14d0-48ec-b4a0-4c333dcd7d87,30-49,Male,Roger Martin,roger.martin310@outlook.com,France,Monthly,48.73,2024-02-13,Cheque,False,Newsletter,Technology,Wildlife Rescue Van Drive
36d520f0-d54e-433a-b55c-92fcb0ac7070,50-65,Male,Chad Smith,chad.smith264@hotmail.com,USA,One-time,72.84,2024-07-01,Bank Transfer,False,Online advertising,Hospitality,Rescue Orphaned Gorillas
75e2e96a-b066-4e7f-acc3-d4d36cb3c944,50-65,Male,Peter Patterson,peter.patterson937@hotmail.com,USA,Monthly,49.56,2024-11-10,Cheque,True,Website,Education,Jungle Education Project
a717ff18-7f2e-4db1-aca9-ff8fca894a53,50-65,Other,Debbie Lopez,debbie.lopez456@hotmail.com,Germany,One-time,77.54,2024-11-16,Cheque,False,Website,Science & Research,Rescue Orphaned Gorillas
dce82eb0-7d75-4978-b314-e6bc3b86a32c,30-49,Female,Christina Santos,christina.santos991@outlook.com,Canada,One-time,0.93,2023-12-20,Credit Card,False,Word of mouth,Energy,Marine Mammal Defense Mission
9bf4a1ac-0309-4cca-a6ab-f251b8f1209a,30-49,Female,Ashley Huang,ashley.huang884@hotmail.com,Germany,One-time,3.05,2023-12-19,Bank Transfer,False,Social Media,Hospitality,Wildlife Rescue Van Drive
a6448355-5e9f-462e-9ca7-a9b042ca9ade,50-65,Male,Kirk Kemp,kirk.kemp554@yahoo.com,France,Monthly,28.04,2024-06-23,Cheque,True,Social Media,Arts & Culture,Wildlife Rescue Van Drive
dc0397c7-fa3f-427b-8ce7-f36957a62e68,30-49,Male,Michael Roberts,michael.roberts293@gmail.com,New Zealand,One-time,23.59,2024-10-14,Paypal,False,Social Media,Consulting,Reforest the Sanctuary
ce863135-a418-487a-a760-48cfdeb1f95b,30-49,Male,Mr. Tyler Leon II,mr..ii357@hotmail.com,France,Monthly,50.9,2025-04-11,Bank Transfer,False,Social Media,Law,Wildlife Rescue Van Drive
8c2241ea-af12-4682-bd3b-a3c7d92fd620,30-49,Female,Laura Howard,laura.howard456@hotmail.com,Australia,One-time,34.51,2024-06-11,Paypal,True,Social Media,Logistics,Marine Mammal Defense Mission
c8a0bb98-abe1-420c-8b9e-3f056537b371,50-65,Female,Tracy Lawson,tracy.lawson281@charitymail.org,Australia,Monthly,176.33,2023-10-29,Bank Transfer,False,Social Media,Construction,Reforest the Sanctuary
a07872e2-b8be-4962-8544-2cb338f787f4,18-29,Male,Kevin Chavez,kevin.chavez28@gmail.com,Australia,One-time,20.34,2023-08-29,Cheque,True,Website,Arts & Culture,Defend the Great Apes
1a8a090f-5214-4f76-bd46-419415c6f81c,50-65,Male,Dr. Benjamin Aguilar,dr..aguilar293@yahoo.com,Canada,One-time,10.74,2023-08-31,Credit Card,True,Newsletter,Real Estate,Habitat for Hope
79b5634d-0785-4440-9b5e-1be30cfc4e02,66-80,Male,Benjamin Rios,benjamin.rios262@outlook.com,USA,One-time,25.33,2024-02-12,Paypal,False,Local event,Nonprofit,Habitat for Hope
f96ebcc7-67ae-43db-8298-21d9de531e47,30-49,Other,Phillip Williams,phillip.williams706@hotmail.com,Netherlands,Monthly,49.24,2024-08-12,Credit Card,False,Word of mouth,Agriculture,Marine Mammal Defense Mission
1a84b79b-e079-405a-bb50-b2c2b622a25a,30-49,Male,Ronnie Burnett,ronnie.burnett604@outlook.com,Netherlands,Monthly,141.41,2023-10-20,Cheque,False,Local event,Healthcare,Reforest the Sanctuary
088b9823-e806-49e4-ab8d-7660db29818b,30-49,Other,Nicholas White,nicholas.white74@outlook.com,UK,One-time,31.6,2024-07-29,Credit Card,True,Social Media,Healthcare,Wildlife Rescue Van Drive
79799b18-ce2a-4bae-9c2f-ef74b430f524,30-49,Male,Joseph Morris,joseph.morris400@gmail.com,USA,Monthly,147.88,2023-07-31,Paypal,True,Word of mouth,Logistics,Reforest the Sanctuary
d5719091-d4ba-45b2-95b3-44dd350b07b5,30-49,Male,Phillip Johnston,phillip.johnston715@hotmail.com,France,Monthly,169.73,2023-09-02,Cheque,True,Online advertising,Others,Marine Mammal Defense Mission
f5733d18-708a-4d5f-a0c3-0f268fd5db9d,18-29,Female,Victoria Proctor,victoria.proctor317@outlook.com,USA,One-time,5.88,2024-07-01,Cheque,True,Newsletter,Others,Habitat for Hope
d0d5805a-6c9b-44d3-9c92-3c45fcc8b96b,30-49,Female,Caroline Perez,caroline.perez418@yahoo.com,USA,Monthly,187.11,2025-05-09,Cheque,False,Newsletter,Education,Wildlife Rescue Van Drive
fed9fcf2-9e05-47f6-81ab-89d8840fb04b,50-65,Female,Brenda Banks,brenda.banks248@gmail.com,USA,One-time,8.45,2025-01-29,Cheque,False,Newsletter,Law,Habitat for Hope
72fac996-ece7-4c56-9313-495a3b5cd2cd,30-49,Male,Austin Rodriguez,austin.rodriguez74@yahoo.com,Canada,One-time,68.82,2025-02-22,Paypal,False,Online advertising,Retail,Jungle Education Project
3f10f34c-cdd8-4763-85c9-a543c967b8aa,50-65,Female,Michelle Stephens,michelle.stephens405@yahoo.com,New Zealand,One-time,19.37,2024-07-16,Cheque,True,Website,Logistics,Marine Mammal Defense Mission
cdcf9e05-bd8c-480e-a34d-391a700b34a8,66-80,Female,Margaret Rollins,margaret.rollins337@outlook.com,UK,One-time,22.65,2023-12-04,Paypal,False,Website,Government,Rescue Orphaned Gorillas
932a3701-400d-472f-abd0-0d120faacef7,18-29,Female,Courtney Clark,courtney.clark865@hotmail.com,Australia,One-time,17.62,2023-12-29,Credit Card,False,Newsletter,Pharmaceuticals,Rescue Orphaned Gorillas
7cffc3db-db37-4876-b08b-042f07fafcfa,30-49,Female,Sarah Edwards,sarah.edwards588@yahoo.com,Germany,One-time,12.01,2025-03-23,Cheque,True,Online advertising,Environment,Defend the Great Apes
f17dcf2b-a667-4c4b-9268-a85a5b27db20,18-29,Female,Erica Hall,erica.hall963@outlook.com,UK,One-time,19.96,2024-06-23,Cheque,False,Website,Law,Jungle Education Project
